k,h,acuracia,distancia_centroides_q1_q2,indice_fisher_q1_q2,acuracia_logreg_q1_q2,entropia_q1_q2,entropia_condicional_q1_q2,angulo_vetores_classes_q1_q2,score_entropia_mais_inverso_angulo,razao_intra_interclasse_q1_q2,q1_eq_q2_proximos,comprimento_fronteira_logreg_q1_q2,mutual_information_q1_q2_y,desvio_projecao_centroide_q1_q2,diferenca_inclinacao_media_q1_q2,curvatura_fronteira_q1_q2,diferenca_skew_q1_q2,proporcao_baixa_margem_q1_q2,distancia_media_signed_q1_q2,media_cosseno_direcao_separacao_q1_q2,reversoes_fluxo_direcional_q1_q2,energia_repulsao_entre_classes_q1_q2,mudancas_classe_orbita_q1_q2,dominancia_media_anular_q1_q2,n_componentes_conexos_q1_q2,variancia_pca_q1_q2,mudancas_classe_espiral_q1_q2,desequilibrio_quadrantes_q1_q2,mudancas_angulo_classe_q1_q2,distancia_centros_gravitacionais_q1_q2,indice_silhueta_q1_q2,lda_separabilidade_q1_q2
55,0.0037275937203149457,0.8912280701754387,69.43285998452475,25.45748890884017,1.0,0.03500446953471409,0.03500446953471409,87.97179134784699,0.2149376851031382,0.16374216326958685,0.0,133.49139762094921,1.2876085984092898,35.38305486220952,88.1831617887958,21,0.26458288821639564,0.0,12.39305142039859,0.2202417425543546,2,1113.7786096097382,0,0.7220441443192898,7,0.9351833246320382,0,1,0,65.01210537476838,0.8252896453052831,12.72874442081221
55,0.005179474679231213,0.892982456140351,52.895697579981395,20.048693235221005,0.9964850615114236,0.04494570881392361,0.04494570881392361,87.38811058424726,0.2763647109125239,0.2011055301763105,0.0,106.09905323034221,1.2889619057639021,27.39778120068839,87.56874806420493,23,0.12073746539183694,0.0,10.258219918486178,0.19890774777465842,1,1476.9392842140712,0,0.6840753058035135,10,0.927889731157374,0,1,0,48.08343179285439,0.7840596793245218,10.024346581695868
55,0.007196856730011528,0.8947368421052632,41.071786385429625,16.11768751001552,0.9964850615114236,0.05605684668052956,0.05605684668052956,86.65531130522537,0.34905616765561054,0.24032706202145007,0.0017574692442882249,83.71201657912486,1.2737304106252398,21.68079851566151,86.80594162204953,24,0.030049576849424886,0.0017574692442882249,8.716326763341687,0.16463579211484158,1,1930.5225209606072,0,0.6700789406671759,12,0.9225955917190293,0,1,0,34.85782104816289,0.7392207935251365,8.058843716507978
55,0.01,0.8964912280701753,32.61294200023533,13.165826014291367,0.9947275922671354,0.06798985762230264,0.06798985762230264,85.76588852318132,0.4322634338277914,0.28002687057774234,0.0,65.68672035803614,1.2535385613608667,17.593678152237203,85.92440875791063,25,0.06859171421680343,0.0,7.595428551944498,0.11722477281178208,0,2475.904861816876,0,0.6147215314363239,9,0.9190788305666134,0,2,0,27.453121341704186,0.6918490463278201,6.582912966402378
55,0.01389495494373139,0.9,26.559834769544867,10.855592165836924,0.9894551845342706,0.0804222867921784,0.0804222867921784,84.72257999424927,0.5248066257702263,0.31926280566658677,0.0,52.450844115599736,1.2172264232429475,14.69450136029062,84.98143555313094,28,0.23837980687521937,0.0,6.781618714815932,0.07370405331172071,2,3108.2072947316665,0,0.6112699402201044,6,0.9173057879137981,0,2,0,21.743089942557166,0.6426530888552765,5.427796041155019
55,0.019306977288832516,0.9,22.235077220549723,9.036641715021178,0.984182776801406,0.09323027919203682,0.09323027919203682,83.53833805915995,0.6256354241999125,0.35668943899463046,0.0,42.944331120256265,1.195806029748328,12.668117559247108,84.02313704613962,29,0.49913086680618773,0.0,6.197100791690881,0.03761764884507909,2,3821.396703111814,0,0.5628785821038989,5,0.9180123142902251,0,2,0,17.656520830161938,0.5925509608604214,4.51832081621755
55,0.026826957952797274,0.9017543859649122,19.157667050839375,7.645000200563912,0.9806678383128296,0.10635083785104375,0.10635083785104375,82.2350813949374,0.7334463780562721,0.39043910792181286,0.0,38.84660117338207,1.1496485638136593,11.277542293680575,83.07168143970904,31,0.8112411800718698,0.0,5.782694066069014,0.0036877392525908785,2,4603.757123889908,0,0.6063755447124396,4,0.9219126711969149,0,2,0,14.75510071989581,0.5445570013388421,3.8225000604703445
55,0.037275937203149416,0.9035087719298245,16.978221810478097,6.618977622336498,0.9718804920913884,0.1194403380610367,0.1194403380610367,80.85761947513397,0.8448801955434003,0.4191114129837385,0.0,35.61697802016289,1.1240646848503535,10.336928148826527,82.14347906840226,33,1.148930544530511,0.0,5.489659496582984,-0.024674651075601066,5,5428.291718081903,0,0.6345431259776538,5,0.9285617533091207,0,2,0,12.604516133269485,0.5036415110172974,3.309488773172289
55,0.05179474679231213,0.9070175438596492,15.433894416912192,5.8930462119472296,0.9701230228471002,0.13192904918938242,0.13192904918938242,79.48185473366189,0.9542864696439566,0.44172228195627616,0.0,32.93001383707593,1.0772042316504225,9.696440874493321,81.24632896522604,35,1.4973721556375783,0.0017574692442882249,5.277957123865748,-0.042482753188793874,5,6295.765254148532,0,0.6038709047043224,3,0.9365230234681114,0,2,1,11.215334862024594,0.4706717954641726,2.946523069526039
55,0.07196856730011521,0.9122807017543859,14.312508114012692,5.4151720461771,0.9648506151142355,0.14355052222389117,0.14355052222389117,78.18118520760056,1.0571209799249552,0.4575259315337636,0.0035149384885764497,30.16888645353937,1.0514990767099959,9.227325149740679,80.38721441890702,36,1.8481326329705186,0.005272407732864675,5.111866181960359,-0.05559840231739847,6,7227.374780681176,0,0.6147951641854081,7,0.9443554431049862,0,2,2,6.760512556427616,0.44687428177709315,2.707585987300913
55,0.1,0.9140350877192983,13.419591806799152,5.1609404181508065,0.961335676625659,0.154411810352504,0.154411810352504,76.98678408785277,1.1521657087767572,0.46585544835250225,0.0,25.98894995137576,0.9807046805291868,8.800333049188803,79.56145999323353,35,2.188464326056821,0.0,4.949335833398483,-0.06491622143299113,5,7971.952143070108,0,0.7175393320130162,6,0.9510205098370608,0,2,1,9.570863873475371,0.43270716053152214,2.5804701720994756
55,0.13894954943731389,0.9140350877192983,12.568295532420276,5.127682342850195,0.9560632688927944,0.16457744404266475,0.16457744404266475,75.90094702024577,1.2395141021171066,0.46632244596704486,0.0017574692442882249,22.465793183538185,0.9598390240872587,8.286610545892438,78.74543693585282,34,2.483443577147463,0.0035149384885764497,4.738376697650739,-0.06831106168263963,5,8811.81558095157,0,0.7204522025006366,3,0.9557495746727612,0,2,3,9.014337729475653,0.42925080215893263,2.5638411298120563
55,0.19306977288832516,0.9157894736842105,11.610106809839856,5.311565620065611,0.9560632688927944,0.17418827803395134,0.17418827803395134,74.93994221991287,1.3188052876943543,0.4596199458208023,0.0,19.308272684258387,0.9418595163296102,7.60038709503896,77.93306440763587,33,2.6787844384956574,0.0017574692442882249,4.432725261276113,-0.05983596149399595,5,9728.033025792623,0,0.7422644406390537,5,0.9579548453644334,0,2,2,8.383313799138325,0.43675386175227704,2.655782757707392
55,0.26826957952797276,0.9157894736842105,10.4767675769581,5.692535928270162,0.9578207381370826,0.18375258113545337,0.18375258113545337,74.14945514663023,1.3893902431345677,0.4477251134962044,0.0017574692442882249,16.6481447945211,0.9081391113015198,6.737029957141569,77.13851259475382,33,2.7364455714853593,0.0017574692442882249,4.014035587438432,-0.040705330171428765,7,10765.791897503314,0,0.6573458231852382,6,0.9571925539396642,0,2,2,7.7033592963097695,0.4541702072558302,2.8462678903281855
55,0.3727593720314942,0.9245614035087719,9.190319860000407,6.229978511954249,0.9578207381370826,0.19366246083911706,0.19366246083911706,73.58585950691324,1.4497081027016736,0.43335992196233375,0.0017574692442882249,14.32555033204065,0.9084009859253606,5.763454906854704,76.36056059243121,34,2.6708351818391503,0.0017574692442882249,3.4999375569049813,-0.011208412840375603,4,12131.029219780648,0,0.541597994813189,4,0.9531676972871559,0,2,1,6.892552865029415,0.47861293228957635,3.1149891410951644
55,0.5179474679231213,0.9245614035087719,7.833939711174905,6.863506772131421,0.9507908611599297,0.20380467301650726,0.20380467301650726,73.28006349847797,1.4978419106055103,0.41870532897133494,0.0,12.193307799269721,0.863192825859878,4.775187705861922,75.59625483397515,35,2.552069990543557,0.0035149384885764497,2.9343652051552156,0.02564421689104377,4,13920.478415009226,0,0.5511499611917544,5,0.9460062990212256,2,2,2,5.932419007292135,0.5063833180156649,3.4317531941671717
55,0.7196856730011522,0.9280701754385964,6.506441246493411,7.523751746758679,0.945518453427065,0.21374055248307705,0.21374055248307705,73.20952806018992,1.533504342357134,0.40456439375290193,0.0035149384885764497,10.2569157014759,0.8483031979291333,3.855479431610371,74.86228327030378,36,2.4681958313711876,0.01054481546572935,2.3697240168728033,0.05946824655821366,9,16530.859386039883,0,0.510044438179732,6,0.9368560455229173,2,2,1,5.00403512392503,0.535727312386209,3.761875539090514
55,1.0,0.9245614035087719,5.286415419288431,8.157139240335905,0.9437609841827768,0.22303642733748175,0.22303642733748175,73.3091846454159,1.5585581504576904,0.39052193631567356,0.0017574692442882249,8.473662969039506,0.8704197962075457,3.0544712062172397,74.18683384687014,37,2.4763561045543567,0.0035149384885764497,1.8506389433353778,0.09264535255627164,8,20615.23743223393,0,0.6151477153679797,8,0.928191848977539,4,2,1,4.04074946236806,0.5649272576214994,4.078569024926565
55,1.3894954943731381,0.9263157894736842,4.2181086656580105,8.749308008966095,0.9437609841827768,0.23124563496597367,0.23124563496597367,73.50692095113781,1.575177510868096,0.375726292650192,0.0,6.408683735236365,0.8866436154985069,2.3880915672431717,73.58599960973237,35,2.584958769922552,0.007029876977152899,1.4049366258808726,0.12625024461763382,10,26344.44321530093,2,0.6749478731667738,9,0.9229398952500274,6,2,1,3.1577621365377673,0.5918808200001388,4.3746529288805895
55,1.9306977288832505,0.9298245614035088,3.315233222481466,9.322644276612232,0.9420035149384886,0.23810288055056147,0.23810288055056147,73.7471194718048,1.5852953395596008,0.3597521344829887,0.0035149384885764497,4.792681519208687,0.9012076809176155,1.8489337231109053,73.06437992326993,35,2.7686302651283405,0.014059753954305799,1.0427258795604362,0.1579006770947024,3,34426.052137752646,2,0.7421060956122029,8,0.9228396022008987,6,2,2,2.381948144065718,0.6159367072115848,4.661320161382548
55,2.682695795279726,0.9280701754385966,2.571894477283624,9.91275107358782,0.9420035149384886,0.24373778395963555,0.24373778395963555,73.99411991775919,1.5911199741167614,0.3427867599637804,0.005272407732864675,3.565564826368745,0.9019361953879694,1.4194688570234604,72.62052009321103,34,2.991201710399185,0.015817223198594025,0.7607308118674795,0.1833507322428322,8,46857.94507728829,4,0.7348520554335686,8,0.9277070775803188,4,2,2,1.8169268113180277,0.6374283006600464,4.956371822965858
55,3.7275937203149416,0.9315789473684211,1.9723671674059973,10.547690644685824,0.9420035149384886,0.2482534999778768,0.2482534999778768,74.22684011020641,1.5940427265762582,0.3254005956399759,0.012302284710017574,2.647794571477827,0.9168069771427285,1.0808505749975423,72.24414327028973,34,3.2210935120101145,0.014059753954305799,0.5481757295855342,0.19936640938930614,1,65766.8659147287,4,0.7321609656389194,7,0.936101415992919,4,2,3,1.3646544123780733,0.6564151741454578,5.273838172793723
55,5.1794746792312125,0.9350877192982455,1.4971406985688902,11.235921318979345,0.9420035149384886,0.25159218153684487,0.25159218153684487,74.43347348942453,1.594468972635252,0.30828994805278226,0.012302284710017574,1.9675704984218474,0.9834442423882312,0.8163517439775456,71.93190459657835,34,3.4368951328205544,0.014059753954305799,0.39170227155662646,0.21124278844618566,5,94635.97787944422,4,0.7187624452470497,7,0.9463012262884977,6,2,1,1.0023944225470287,0.6731243264996619,5.617946578568546
55,7.196856730011521,0.9333333333333332,1.1261252405666813,11.961847007786815,0.9367311072056239,0.253860906987272,0.253860906987272,74.60866480674251,1.593013604641853,0.2921226343047052,0.012302284710017574,1.4679163211719046,0.9895711767579558,0.6118165850975886,71.68939236240239,35,3.626829018251941,0.022847100175746926,0.2784251106725338,0.22036686141786854,7,138716.9990671078,4,0.7092195211202922,10,0.9568360084285092,7,2,1,0.7266608656590535,0.6877816485823153,5.980895296622992
55,10.0,0.9315789473684211,0.8403422252147876,12.692074568658617,0.9332161687170475,0.2553398092951904,0.2553398092951904,74.7519537813386,1.5906054038923152,0.2774327965922654,0.014059753954305799,1.0973762625380823,0.9993142980369156,0.45529353350323404,71.51444548295798,35,3.7862127131514907,0.028119507908611598,0.1973479596589861,0.22690482860852318,3,205869.40696124613,4,0.7089903867760903,12,0.9666685721367444,5,1,1,0.5234103977964127,0.7003779697479936,6.345980256221336
55,13.894954943731374,0.9315789473684211,0.6228034348773327,13.387377110416057,0.9349736379613357,0.25629371743460666,0.25629371743460666,74.86597237870636,1.5879685183104884,0.2645592989619777,0.014059753954305799,0.796697074697109,0.9948193023919052,0.336712209569452,71.39256553646192,35,3.9151412674356996,0.0492091388400703,0.13973781808272548,0.23096476006979225,4,307285.20948245464,2,0.71973686835438,13,0.9752133391139657,5,2,1,0.3756670119760631,0.7109728829622248,6.6935730446956185
55,19.306977288832506,0.9315789473684211,0.45890273037845475,14.01184985429147,0.9332161687170475,0.25690974687426893,0.25690974687426893,74.95466296434844,1.5855100936110973,0.25365187897639696,0.022847100175746926,0.5848450249625821,0.9963885368841983,0.24769357846729195,71.30771303945671,36,4.016568558475862,0.06502636203866433,0.0989716787593815,0.23313549808782016,5,457405.7009730809,2,0.7164947430866851,13,0.9822454382909559,5,1,0,0.2680646866180557,0.7196588927909843,7.005691863128783
55,26.826957952797258,0.9315789473684211,0.3364912977135045,14.538529380399092,0.9349736379613357,0.25731330146863185,0.25731330146863185,75.02231560793835,1.5834203120008248,0.24470688366796584,0.0351493848857645,0.4298744450410089,1.0010673879821057,0.18139856954105257,71.24858097547354,36,4.09465753774824,0.0843585237258348,0.07017768025591763,0.23404614466053755,7,672224.5172717418,2,0.711643709825528,12,0.987768722880752,5,1,1,0.18903055585847647,0.7265907240677858,7.268798025005863
55,37.2759372031494,0.9315789473684211,0.24573940782755282,14.953055381269124,0.9349736379613357,0.2575841322509689,0.2575841322509689,75.07314871879952,1.5817453529881096,0.23760585772999845,0.056239015817223195,0.3006496690226215,0.9992700145542763,0.13235932230135167,71.20734567468028,35,4.153685615559492,0.11775043936731107,0.049843399763459445,0.23426993716444805,1,966257.7913453177,2,0.7040170209610642,13,0.9919111898567059,5,1,0,0.12945948905674484,0.731967010130233,7.475602147824355
55,51.794746792312125,0.9315789473684211,0.17887240612242575,15.255077246447058,0.9314586994727593,0.25777009425571246,0.25777009425571246,75.11097013439903,1.5804488750234569,0.2321495879494707,0.07381370826010544,0.1943003525596487,1.0167864612735216,0.09628780650226373,71.17847263513637,32,4.197492885197957,0.19507908611599298,0.035469023552138504,0.23422961653407964,4,1350118.346449592,2,0.708114373043924,12,0.994867701398503,7,1,1,0.07653095330207456,0.7360129784905457,7.625720687133361
55,71.96856730011521,0.9315789473684211,0.1298544920117498,15.457023280352448,0.9244288224956063,0.25789990778390487,0.25789990778390487,75.13894340597953,1.5794650001380044,0.22808681116742743,0.11072056239015818,0.1117479630071328,1.012099249976056,0.06987706400965762,71.15814079159782,25,4.229273144931507,0.2741652021089631,0.02528963126300897,0.2376170198741391,2,1831574.5253999932,2,0.7075172009954619,13,0.9968698824397391,5,0,1,0.05781632293329366,0.7389692671840601,7.72497102465202
55,100.0,0.9315789473684211,0.09407053801334891,15.579824374476287,0.8875219683655536,0.25799150228256834,0.25799150228256834,75.15954829783932,1.5787272721653312,0.22514605475350188,0.18980667838312829,0.04188631054229911,1.0117557889684592,0.05061214959641558,71.14374695267574,13,4.251656379595895,1.0,0.01806494410508596,0.23751385279611748,2,2420417.377431977,2,0.7075026652666404,15,0.9981574288125205,5,0,1,0.04615457543676426,0.7410731557612747,7.783060843896763
57,1e-05,0.24210526315789474,22507.770184338155,177930722.39042714,1.0,6.445818823629728e-05,6.445818823629728e-05,89.99925482672819,0.00024578651093186345,9.735582799747151e-06,0.0,18510.213866880986,1.3223918549868778,10882.338901071818,89.99925482725752,30,33.02217408185925,0.0,2867.8846853753726,0.25483303730779566,0,3.3625720920642412,0,1.0,2,0.9999999887496956,0,0,0,22507.76993066205,0.9999907218644352,88965345.57176606
57,1.3894954943731388e-05,0.35438596491228075,16198.081620360961,4969569.396321284,1.0,0.000288202289563892,0.000288202289563892,89.9955692441793,0.0011540900198397242,6.239754895393014e-05,0.0,13321.766894264514,1.3223918549868778,7831.653114019494,89.99556938200469,30,32.030874557183125,0.0,2064.0256740180785,0.25483292178769296,0,4.6724055910358295,0,1.0,2,0.9999995957264428,0,0,0,16198.075023454658,0.9999391425294014,2484784.6746291015
57,1.9306977288832537e-05,0.4175438596491228,11656.744326510738,368503.6457321533,1.0,0.0007826835816261813,0.0007826835816261813,89.98401503157508,0.0033325145174920817,0.00025220802745209195,0.0,9591.590056988221,1.3223918549868778,5635.964440313804,89.9840218759284,30,29.42563235588544,0.0,1485.6708802603891,0.25483116092162494,0,6.492730605464093,0,1.0,2,0.9999944901482785,0,0,0,11656.678730358875,0.9997466400282952,184251.82261623265
57,2.6826957952797274e-05,0.47192982456140353,8388.50564921176,54145.753889018655,1.0,0.001486984239900663,0.001486984239900663,89.95970353555155,0.006829399132971901,0.000735036176508785,0.0,6927.335793371229,1.3223918549868778,4055.8578758642816,89.95981450838202,29,25.168510790927797,0.0,1069.7594198009158,0.2548166990196837,0,9.022426025131569,0,1.0,2,0.9999617669239512,0,0,0,8388.172126006928,0.9992413613474982,27072.87693409337
57,3.7275937203149456e-05,0.5543859649122808,6037.130629680896,12844.003324623965,1.0,0.002238334313579379,0.002238334313579379,89.92109846861634,0.011195582761768876,0.0016936174722612285,0.0,5059.39291846442,1.3223918549868778,2919.1506599378035,89.92190751506877,29,20.29176773149317,0.0,770.766672232636,0.2547457846852562,0,12.53687027214832,0,1.0,2,0.9998349393429801,0,0,0,6036.094025077772,0.9982219920982821,6422.001661180417
57,5.1794746792312125e-05,0.5929824561403508,4345.874696829676,4279.675150910354,1.0,0.002996467292134875,0.002996467292134875,89.86962488419871,0.01622937877446007,0.0032914413421632686,0.0,3779.172101195676,1.323270589609022,2101.7353606258634,89.87292356260589,29,15.421725953921277,0.0,555.7914750004463,0.2545320848351443,0,17.416924927634415,0,0.8666666666666667,2,0.9994946809136646,0,0,0,4343.706616910497,0.9965263865014349,2139.8375752127354
57,7.196856730011529e-05,0.6508771929824562,3129.454619507484,1820.5880766409118,1.0,0.003837681733488588,0.003837681733488588,89.8066488283871,0.022108923051673494,0.005633341091334591,0.0,2901.028718223826,1.3223918549868778,1513.991174182974,89.8154682027329,28,10.544741045886495,0.0,401.15623659524806,0.25413717973538424,0,24.189949052390205,0,0.8666666666666667,2,0.9987993221709567,0,0,0,3126.160833768828,0.9940747891094539,910.294038235845
57,0.0001,0.7017543859649124,2254.3061184128837,924.1984001653195,1.0,0.004740262734545111,0.004740262734545111,89.73308569877003,0.02871807959257907,0.008716332399793383,0.0,2423.514571144915,1.3059145539510681,1091.2601859533092,89.75059104324652,31,6.000516631930299,0.0,289.8638297051304,0.2536722723278798,0,33.587621779588964,0,0.8285714285714285,2,0.9976291745404254,0,0,0,2250.241902605544,0.9908984963403397,462.09920004064077
57,0.0001389495494373139,0.736842105263158,1624.4259574182138,534.8308229099011,1.0,0.005552135464569641,0.005552135464569641,89.65167977109469,0.035427486332854606,0.012430183762452203,0.0,2317.200878097334,1.3058946672543263,787.0480635556266,89.6802672873491,37,2.417185152027116,0.0,209.7208231217934,0.2532260300361987,0,46.62528641219408,0,0.8207547169811321,3,0.9959117283041774,0,0,0,1619.8960977351792,0.9871119563285496,267.4154114278503
57,0.00019306977288832537,0.7684210526315789,1171.0126620808094,343.17997209067767,1.0,0.0061604506061927215,0.0061604506061927215,89.56771964271053,0.041606937302159995,0.016712730791418086,0.0,1705.5402203676374,1.3058946672543263,568.0353762741244,89.6094994431429,36,0.01978777340039173,0.0,152.03086598069876,0.25273839617490945,0,64.70403866703501,0,0.672368601619322,9,0.9936466770893218,0,0,0,1166.261338483018,0.9827248610380536,171.58998602386743
57,0.0002682695795279727,0.7912280701754386,844.7608736653184,239.17164913166798,1.0,0.006594703293655053,0.006594703293655053,89.48665180853983,0.04707851202998283,0.02176970446021282,0.0,1330.4899500725955,1.3058782037519063,410.36541244663084,89.5444691952655,36,1.390969080615066,0.0,110.60139988467448,0.25212768107793326,0,89.73481335483476,0,0.7376924745174582,12,0.9908909561059842,0,1,0,840.0698914900489,0.977414432300965,119.58582454579425
57,0.00037275937203149455,0.8105263157894737,610.1617912916122,176.33761532348717,1.0,0.007018916482552972,0.007018916482552972,89.41007681511626,0.052292198437497606,0.02811172063547242,0.0,1029.0449705089022,1.2895038585328016,296.9061062504933,89.48783434391227,37,2.050733187490232,0.0,80.93724628244684,0.2513873273309621,0,124.29921720640287,0,0.9898193760262726,13,0.9876089862691038,0,1,0,605.7273213681497,0.9705570120199933,88.16880764086314
57,0.0005179474679231213,0.8508771929824561,441.49965970656115,133.2024422770717,1.0,0.007681512195879225,0.007681512195879225,89.33295944668946,0.05830380358964917,0.03636354301492315,0.0,766.3743450997333,1.289406417588146,215.29415893155678,89.43530231764049,37,2.0913046091618575,0.0,59.69770386234689,0.25044051874719936,0,171.88508918895366,0,0.9866677624670118,13,0.9835126179658235,0,1,0,437.30987002547363,0.9615117671441477,66.60122111577944
57,0.0007196856730011528,0.8543859649122807,320.1780415208202,100.6818055625355,1.0,0.008868521491956674,0.008868521491956674,89.24428078154952,0.06659096156206308,0.04711353569940082,0.0,553.9166825814939,1.286488700930554,156.5899742418516,89.37587561079022,36,1.6607016354635298,0.0,44.42111554470062,0.24906652683670497,0,237.21094038144824,0,0.9637590861889928,14,0.9781654759598754,0,0,0,316.1214944695727,0.9497737490707292,50.34090275654716
57,0.001,0.870175438596491,232.8584380431677,75.72598604875434,1.0,0.01091518359345617,0.01091518359345617,89.12942684657912,0.07897078244709857,0.060994953852845195,0.0,434.4348240435841,1.2876704912371575,114.35440964274524,89.29331559371309,36,0.982821882320932,0.0,33.36471767043743,0.24702020958481294,0,326.5737716488472,0,0.7498069498069497,17,0.9713023442067993,0,0,0,228.85212966843412,0.9348294701266168,37.86299299793811
57,0.001389495494373139,0.8789473684210526,170.0322929344928,56.98005443489643,1.0,0.01426308538492606,0.01426308538492606,88.97028427468851,0.0977797880963624,0.07883772906515152,0.0,270.9975307002859,1.2888677569207396,83.97875253375948,89.16520081678439,24,0.30758357707333905,0.0,25.340540106653144,0.24403176181357722,0,448.1163769104671,0,0.7198355115535733,12,0.9630113449058472,0,0,0,166.0319681158954,0.9158645492784332,28.49002718937301
57,0.0019306977288832496,0.8807017543859649,124.90446412694098,43.120185186698016,1.0,0.019378625480479063,0.019378625480479063,88.74269470850034,0.12573802788694136,0.10164618864602827,0.0,211.10712875258875,1.2889361699988013,62.16921249670129,88.96054258171658,22,0.1566005014121128,0.0,19.53785807746226,0.239575136893232,1,611.890558010449,0,0.6848192330545273,13,0.953704449480982,0,1,0,120.85885604201074,0.8917456592033335,21.560092563553873
57,0.002682695795279727,0.8859649122807018,92.56568325842198,32.92028044673911,1.0,0.026392596563770986,0.026392596563770986,88.41801716922123,0.16470543454329287,0.1300609837946036,0.0,167.50533943188879,1.288482604823518,46.549762346499456,88.64302071965379,21,0.32517430823671156,0.0,15.371548596140933,0.23242685734811674,1,829.5645985404002,0,0.7180325261099904,13,0.9440994201419272,0,1,0,88.38909648234353,0.8615650730108729,16.46014019174918
57,0.0037275937203149457,0.8912280701754387,69.43285998452475,25.45748890884017,1.0,0.03500446953471409,0.03500446953471409,87.97179134784699,0.2149376851031382,0.16374216326958685,0.0,133.49139762094921,1.2876085984092898,35.38305486220952,88.1831617887958,21,0.26458288821639564,0.0,12.39305142039859,0.2202417425543546,2,1113.7786096097382,0,0.7220441443192898,7,0.9351833246320382,0,1,0,65.01210537476838,0.8252896453052831,12.72874442081221
57,0.005179474679231213,0.892982456140351,52.895697579981395,20.048693235221005,0.9964850615114236,0.04494570881392361,0.04494570881392361,87.38811058424726,0.2763647109125239,0.2011055301763105,0.0,106.09905323034221,1.2889619057639021,27.39778120068839,87.56874806420493,23,0.12073746539183694,0.0,10.258219918486178,0.19890774777465842,1,1476.9392842140712,0,0.6840753058035135,10,0.927889731157374,0,1,0,48.08343179285439,0.7840596793245218,10.024346581695868
57,0.007196856730011528,0.8947368421052632,41.071786385429625,16.11768751001552,0.9964850615114236,0.05605684668052956,0.05605684668052956,86.65531130522537,0.34905616765561054,0.24032706202145007,0.0017574692442882249,83.71201657912486,1.2737304106252398,21.68079851566151,86.80594162204953,24,0.030049576849424886,0.0017574692442882249,8.716326763341687,0.16463579211484158,1,1930.5225209606072,0,0.6700789406671759,12,0.9225955917190293,0,1,0,34.85782104816289,0.7392207935251365,8.058843716507978
57,0.01,0.8964912280701753,32.61294200023533,13.165826014291362,0.9947275922671354,0.06798985762230267,0.06798985762230267,85.76588852318132,0.43226343382779153,0.2800268705777424,0.0,65.68672035803613,1.2535385613608667,17.593678152237207,85.92440875791063,25,0.0685917142168051,0.0,7.595428551944501,0.11722477281178191,0,2475.904861816876,0,0.6147215314363239,9,0.9190788305666135,0,2,0,27.453121341704193,0.6918490463278201,6.582912966402374
57,0.01389495494373139,0.9,26.55983476958587,10.855592165811533,0.9894551845342706,0.08042228679240315,0.08042228679240315,84.72257999425011,0.5248066257709112,0.31926280566686105,0.0,52.45084411558816,1.2172264232429475,14.694501360320652,84.98143555313104,28,0.23837980687699395,0.0,6.781618714837122,0.07370405331054779,2,3108.207294728307,0,0.6112699402201044,6,0.9173057879139591,0,2,0,21.743089942575256,0.642653088854666,5.427796041142323
57,0.019306977288832516,0.9,22.235077246133393,9.036641692656133,0.984182776801406,0.09323027934914138,0.09323027934914138,83.53833805889647,0.6256354247210614,0.35668943931361585,0.0,42.94433111990569,1.195806029748328,12.668117580670085,84.02313704622499,29,0.4991308664342499,0.0,6.197100804610006,0.03761764799994983,2,3821.3967005378913,0,0.5628785821038989,5,0.9180123144094696,0,2,0,17.656520838667618,0.5925509602581659,4.518320805035028
57,0.026826957952797274,0.9017543859649122,19.157669723879422,7.6449975557820125,0.9806678383128296,0.10635085409543553,0.10635085409543553,82.23508120917394,0.7334464398961091,0.39043915530829587,0.0,38.84664277776621,1.1496485638136593,11.277544790280636,83.07168143324333,31,0.811241114207228,0.0,5.782695393783793,0.0036876391520836898,2,4603.756802718811,0,0.6063755447124396,4,0.9219126876488424,0,2,0,14.755101751461922,0.544556922017435,3.8224987380794335
57,0.037275937203149416,0.9035087719298245,16.978298649036354,6.618899155774904,0.9718804920913884,0.11944075583597369,0.11944075583597369,80.85760778183754,0.8448821329502773,0.4191131525610092,0.0,35.618016398875746,1.1240646848503535,10.337006202983074,82.14347833146421,33,1.148932489734358,0.0,5.489697232313763,-0.024677519831528272,5,5428.281191559152,0,0.6345431259776538,5,0.9285623422344428,0,2,0,12.60456418850167,0.5036389139829135,3.3094495398927366
57,0.05179474679231213,0.9070175438596492,15.434762193633366,5.892192812905883,0.9701230228471002,0.1319330298635344,0.1319330298635344,79.48164660399748,0.9543097823865959,0.4417447860779274,0.0,32.93954309396566,1.0772042316504225,9.697367140931664,81.24631689819721,35,1.4974770063114498,0.0017574692442882249,5.278379391569564,-0.042515644422731404,5,6295.633022016772,0,0.6038709047043224,3,0.9365304881032059,0,2,1,11.215851212901606,0.47064073674119034,2.946096370020018
57,0.07196856730011521,0.9122807017543859,14.317453481004678,5.410751262996716,0.9648506151142355,0.14356959406428368,0.14356959406428368,78.17962691914586,1.0572608280452205,0.4576547734494718,0.0035149384885764497,30.174436054479305,1.0526707228728547,9.232657729082,80.38712923737303,36,1.8492649717234662,0.005272407732864675,5.114251234454097,-0.055886327801369685,6,7178.788121038395,0,0.6162627396411101,7,0.9443989612219469,0,2,2,6.762567516219547,0.44669872422530393,2.7053755957938064
